date,warehouse_id,shift_id,month,weekday,base_volume,monthly_multiplier,weekday_multiplier,shift_share,expected_volume,volume,shipments,base_workers,shift_worker_multiplier,workers,labor_hours,Productivity,base_productivity,shift_productivity_multiplier,expected_productivity,capacity,productivity,utilization,utilization_perct,backlog,units_procced,utilization_factor,error_rate,errors,errors_percet,backlog_factor,on_time_rate,on_time_ships,late_shipments,on_time_ships_percet
2025-05-05,WH03,S2,5,0,3500,1.0,1.05,0.35,1286,1426,11408,20,0.95,19,152,9.381578947368421,75,1.0,75.0,11400,75.05,1.0007017543859649,100.07,8,11408,1.4,0.010118101553452292,115,1.01,1.0,0.9662733279006244,11023,385,96.63
2025-05-05,WH03,S3,5,0,3500,1.0,1.05,0.25,919,902,7216,20,0.75,15,120,7.516666666666667,75,0.85,63.75,7650,60.13,0.9432679738562092,94.33,0,7216,1.4,0.01035623345742835,75,1.04,1.0,0.9738073452438964,7027,189,97.38
2025-05-05,WH04,S1,5,0,3800,1.0,1.05,0.4,1596,1718,13744,23,1.0,23,184,9.33695652173913,82,1.05,86.10000000000001,15842,74.7,0.867567226360308,86.76,0,13744,1.4,0.010294612148404022,141,1.03,1.0,0.9583929913978058,13172,572,95.84
2025-05-05,WH04,S2,5,0,3800,1.0,1.05,0.35,1396,1614,12912,23,0.95,22,176,9.170454545454545,82,1.0,82.0,14432,73.36,0.8946784922394678,89.47,0,12912,1.4,0.011610441216756993,150,1.16,1.0,0.9528815133537578,12304,608,95.29
2025-05-05,WH04,S3,5,0,3800,1.0,1.05,0.25,998,986,7888,23,0.75,17,136,7.25,82,0.85,69.7,9479,58.0,0.8321552906424728,83.22,0,15776,1.0,0.008119954302267652,64,0.81,1.0,0.9515032586924953,7505,383,95.15
2025-05-05,WH05,S1,5,0,3000,1.0,1.05,0.4,1260,1278,10224,18,1.0,18,144,8.875,70,1.05,73.5,10584,71.0,0.9659863945578231,96.6,0,20448,1.4,0.010527402413023771,108,1.06,1.0,0.9406312512565413,9617,607,94.06
2025-05-05,WH05,S2,5,0,3000,1.0,1.05,0.35,1102,1171,9368,18,0.95,17,136,8.610294117647058,70,1.0,70.0,9520,68.88,0.9840336134453781,98.4,0,9368,1.4,0.00961989564514462,90,0.96,1.0,0.9656173361273395,9046,322,96.56
2025-05-05,WH05,S3,5,0,3000,1.0,1.05,0.25,788,723,5784,18,0.75,14,112,6.455357142857143,70,0.85,59.5,6664,51.64,0.8679471788715486,86.79,0,5784,1.4,0.010929156725350508,63,1.09,1.0,0.9546714166546907,5522,262,95.47
2025-05-06,WH01,S1,5,1,4200,1.0,1.0,0.4,1680,1623,12984,25,1.0,25,200,8.115,85,1.05,89.25,17850,64.92,0.7273949579831933,72.74,0,12984,1.0,0.0100192266604991,130,1.0,1.0,0.9685827748731144,12576,408,96.86
2025-05-06,WH01,S2,5,1,4200,1.0,1.0,0.35,1470,1475,11800,25,0.95,24,192,7.682291666666667,85,1.0,85.0,16320,61.46,0.7230392156862745,72.3,0,11800,1.0,0.010596115067686006,125,1.06,1.0,0.956829934979932,11291,509,95.68
2025-05-06,WH01,S3,5,1,4200,1.0,1.0,0.25,1050,969,7752,25,0.75,19,152,6.375,85,0.85,72.25,10982,51.0,0.7058823529411765,70.59,0,15504,1.0,0.007568788122033588,59,0.76,1.0,0.9670047287361113,7496,256,96.7
2025-05-06,WH02,S1,5,1,5000,1.0,1.0,0.4,2000,1960,15680,30,1.0,30,240,8.166666666666666,90,1.05,94.5,22680,65.33,0.691358024691358,69.14,0,15680,1.0,0.007319970997732292,115,0.73,1.0,0.9664447778417709,15154,526,96.64
2025-05-06,WH02,S2,5,1,5000,1.0,1.0,0.35,1750,2027,16216,30,0.95,28,224,9.049107142857142,90,1.0,90.0,20160,72.39,0.8043650793650794,80.44,0,16216,1.0,0.00711339992006806,115,0.71,1.0,0.961755105585152,15596,620,96.18
2025-05-06,WH02,S3,5,1,5000,1.0,1.0,0.25,1250,1212,9696,30,0.75,22,176,6.886363636363637,90,0.85,76.5,13464,55.09,0.7201426024955436,72.01,0,9696,1.0,0.005971553194936763,58,0.6,1.0,0.9441917681048956,9155,541,94.42
2025-05-06,WH03,S1,5,1,3500,1.0,1.0,0.4,1400,1273,10184,20,1.0,20,160,7.95625,75,1.05,78.75,12600,63.65,0.8082539682539682,80.83,0,10184,1.0,0.009269512427866989,94,0.92,1.0,0.9597363859830544,9774,410,95.97
2025-05-06,WH03,S2,5,1,3500,1.0,1.0,0.35,1225,1260,10080,20,0.95,19,152,8.289473684210526,75,1.0,75.0,11400,66.32,0.8842105263157894,88.42,0,20160,1.4,0.009547999726130253,96,0.95,1.0,0.9616059917037474,9693,387,96.16
2025-05-06,WH03,S3,5,1,3500,1.0,1.0,0.25,875,833,6664,20,0.75,15,120,6.941666666666666,75,0.85,63.75,7650,55.53,0.8711111111111111,87.11,0,13328,1.4,0.013512767781376691,90,1.35,1.0,0.9669014424152399,6443,221,96.69
2025-05-06,WH04,S1,5,1,3800,1.0,1.0,0.4,1520,1417,11336,23,1.0,23,184,7.701086956521739,82,1.05,86.10000000000001,15842,61.61,0.7155662163868198,71.56,0,22672,1.0,0.008481270593802027,96,0.85,1.0,0.9653963150849553,10944,392,96.54
2025-05-06,WH04,S2,5,1,3800,1.0,1.0,0.35,1330,1319,10552,23,0.95,22,176,7.494318181818182,82,1.0,82.0,14432,59.95,0.7311529933481153,73.12,0,31656,1.0,0.008458120697561132,89,0.84,1.0,0.96323420286867,10164,388,96.32
2025-05-06,WH04,S3,5,1,3800,1.0,1.0,0.25,950,938,7504,23,0.75,17,136,6.897058823529412,82,0.85,69.7,9479,55.18,0.7916446882582551,79.16,0,7504,1.0,0.008525101291945902,64,0.85,1.0,0.9474669369581419,7110,394,94.75
2025-05-06,WH05,S1,5,1,3000,1.0,1.0,0.4,1200,1169,9352,18,1.0,18,144,8.118055555555555,70,1.05,73.5,10584,64.94,0.8835978835978836,88.36,0,18704,1.4,0.009516353230030314,89,0.95,1.0,0.9675832385369747,9049,303,96.76
2025-05-06,WH05,S2,5,1,3000,1.0,1.0,0.35,1050,1052,8416,18,0.95,17,136,7.735294117647059,70,1.0,70.0,9520,61.88,0.8840336134453781,88.4,0,8416,1.4,0.012872743297704188,108,1.28,1.0,0.9572115575616654,8056,360,95.72
2025-05-06,WH05,S3,5,1,3000,1.0,1.0,0.25,750,714,5712,18,0.75,14,112,6.375,70,0.85,59.5,6664,51.0,0.8571428571428571,85.71,0,5712,1.4,0.009705341521511195,55,0.96,1.0,0.9700340835635257,5541,171,97.0
2025-05-07,WH01,S1,5,2,4200,1.0,1.0,0.4,1680,1700,13600,25,1.0,25,200,8.5,85,1.05,89.25,17850,68.0,0.7619047619047619,76.19,0,27200,1.0,0.010067937520665956,137,1.01,1.0,0.9659820500298754,13137,463,96.6
2025-05-07,WH01,S2,5,2,4200,1.0,1.0,0.35,1470,1607,12856,25,0.95,24,192,8.369791666666666,85,1.0,85.0,16320,66.96,0.7877450980392157,78.77,0,12856,1.0,0.007561351061846181,97,0.75,1.0,0.9529347930541198,12251,605,95.29
2025-05-07,WH01,S3,5,2,4200,1.0,1.0,0.25,1050,1039,8312,25,0.75,19,152,6.8355263157894735,85,0.85,72.25,10982,54.68,0.7568748861773812,75.69,0,16624,1.0,0.010435368529110412,87,1.05,1.0,0.9661745853210453,8031,281,96.62
2025-05-07,WH02,S1,5,2,5000,1.0,1.0,0.4,2000,1848,14784,30,1.0,30,240,7.7,90,1.05,94.5,22680,61.6,0.6518518518518519,65.19,0,14784,1.0,0.010819239118854015,160,1.08,1.0,0.9590926761557917,14179,605,95.91
2025-05-07,WH02,S2,5,2,5000,1.0,1.0,0.35,1750,1697,13576,30,0.95,28,224,7.575892857142857,90,1.0,90.0,20160,60.61,0.6734126984126985,67.34,0,27152,1.0,0.008491262022456746,115,0.85,1.0,0.9513647334374477,12916,660,95.14
2025-05-07,WH02,S3,5,2,5000,1.0,1.0,0.25,1250,1143,9144,30,0.75,22,176,6.494318181818182,90,0.85,76.5,13464,51.95,0.679144385026738,67.91,0,18288,1.0,0.006492877110012505,59,0.65,1.0,0.9642887679969323,8817,327,96.43
2025-05-07,WH03,S1,5,2,3500,1.0,1.0,0.4,1400,1388,11104,20,1.0,20,160,8.675,75,1.05,78.75,12600,69.4,0.8812698412698413,88.13,0,33312,1.4,0.009010039019961896,100,0.9,1.0,0.9564404435836076,10620,484,95.64
2025-05-07,WH03,S2,5,2,3500,1.0,1.0,0.35,1225,1184,9472,20,0.95,19,152,7.7894736842105265,75,1.0,75.0,11400,62.32,0.8308771929824561,83.09,0,9472,1.0,0.007867394117312833,75,0.79,1.0,0.9844712688248646,9325,147,98.45
2025-05-07,WH03,S3,5,2,3500,1.0,1.0,0.25,875,898,7184,20,0.75,15,120,7.483333333333333,75,0.85,63.75,7650,59.87,0.9390849673202615,93.91,0,7184,1.4,0.011598036050942832,83,1.16,1.0,0.9731908576055446,6991,193,97.32
2025-05-07,WH04,S1,5,2,3800,1.0,1.0,0.4,1520,1456,11648,23,1.0,23,184,7.913043478260869,82,1.05,86.10000000000001,15842,63.3,0.7352606994066406,73.53,0,34944,1.0,0.007950131272462427,93,0.8,1.0,0.9506452553345512,11073,575,95.06
2025-05-07,WH04,S2,5,2,3800,1.0,1.0,0.35,1330,1231,9848,23,0.95,22,176,6.994318181818182,82,1.0,82.0,14432,55.95,0.6823725055432373,68.24,0,9848,1.0,0.00957754184112233,94,0.95,1.0,0.9753771803172239,9606,242,97.54
2025-05-07,WH04,S3,5,2,3800,1.0,1.0,0.25,950,941,7528,23,0.75,17,136,6.919117647058823,82,0.85,69.7,9479,55.35,0.7941766009072687,79.42,0,7528,1.0,0.008441563251518618,64,0.85,1.0,0.9629015118568904,7249,279,96.29
2025-05-07,WH05,S1,5,2,3000,1.0,1.0,0.4,1200,1054,8432,18,1.0,18,144,7.319444444444445,70,1.05,73.5,10584,58.56,0.7966742252456538,79.67,0,16864,1.0,0.007268358105687761,61,0.72,1.0,0.9453340838066889,7971,461,94.53
2025-05-07,WH05,S2,5,2,3000,1.0,1.0,0.35,1050,935,7480,18,0.95,17,136,6.875,70,1.0,70.0,9520,55.0,0.7857142857142857,78.57,0,14960,1.0,0.009008290232688496,67,0.9,1.0,0.9818835701933791,7344,136,98.19
2025-05-07,WH05,S3,5,2,3000,1.0,1.0,0.25,750,777,6216,18,0.75,14,112,6.9375,70,0.85,59.5,6664,55.5,0.9327731092436975,93.28,0,6216,1.4,0.012266523521874392,76,1.22,1.0,0.9701713795296975,6031,185,97.02
2025-05-08,WH01,S1,5,3,4200,1.0,1.05,0.4,1764,1883,15064,25,1.0,25,200,9.415,85,1.05,89.25,17850,75.32,0.8439215686274509,84.39,0,45192,1.0,0.007392412973697789,111,0.74,1.0,0.9681228379005637,14584,480,96.81
2025-05-08,WH01,S2,5,3,4200,1.0,1.05,0.35,1544,2047,16376,25,0.95,24,192,10.661458333333334,85,1.0,85.0,16320,85.29,1.0034313725490196,100.34,56,16376,1.4,0.008992339942081942,147,0.9,1.0,0.9487562393127293,15537,839,94.88
2025-05-08,WH01,S3,5,3,4200,1.0,1.05,0.25,1102,1158,9264,25,0.75,19,152,7.618421052631579,85,0.85,72.25,10982,60.95,0.8435621926789292,84.36,0,9264,1.0,0.006788893296774536,63,0.68,1.0,0.9518755119635415,8818,446,95.19
2025-05-08,WH02,S1,5,3,5000,1.0,1.05,0.4,2100,1937,15496,30,1.0,30,240,8.070833333333333,90,1.05,94.5,22680,64.57,0.6832451499118166,68.32,0,15496,1.0,0.008441147174518163,131,0.85,1.0,0.9543488114639994,14789,707,95.43
2025-05-08,WH02,S2,5,3,5000,1.0,1.05,0.35,1837,1792,14336,30,0.95,28,224,8.0,90,1.0,90.0,20160,64.0,0.7111111111111111,71.11,0,14336,1.0,0.008752032100032022,125,0.87,1.0,0.9661531184213743,13851,485,96.62
2025-05-08,WH02,S3,5,3,5000,1.0,1.05,0.25,1312,1272,10176,30,0.75,22,176,7.2272727272727275,90,0.85,76.5,13464,57.82,0.7557932263814616,75.58,0,10176,1.0,0.0060171778973152745,61,0.6,1.0,0.9610670631260347,9780,396,96.11
2025-05-08,WH03,S1,5,3,3500,1.0,1.05,0.4,1470,1448,11584,20,1.0,20,160,9.05,75,1.05,78.75,12600,72.4,0.9193650793650794,91.94,0,23168,1.4,0.013744267959106344,159,1.37,1.0,0.947364399012205,10974,610,94.74
2025-05-08,WH03,S2,5,3,3500,1.0,1.05,0.35,1286,1489,11912,20,0.95,19,152,9.796052631578947,75,1.0,75.0,11400,78.37,1.0449122807017543,104.49,512,11912,1.4,0.009274056011838417,110,0.92,0.92,0.8823831049073556,10511,1401,88.24
2025-05-08,WH03,S3,5,3,3500,1.0,1.05,0.25,919,865,6920,20,0.75,15,120,7.208333333333333,75,0.85,63.75,7650,57.67,0.9045751633986928,90.46,0,6920,1.4,0.011439464808859195,79,1.14,1.0,0.9471346583885925,6554,366,94.71
2025-05-08,WH04,S1,5,3,3800,1.0,1.05,0.4,1596,1239,9912,23,1.0,23,184,6.733695652173913,82,1.05,86.10000000000001,15842,53.87,0.6256785759373816,62.57,0,9912,1.0,0.006957658510724832,69,0.7,1.0,0.9451019481550273,9368,544,94.51
2025-05-08,WH04,S2,5,3,3800,1.0,1.05,0.35,1396,1195,9560,23,0.95,22,176,6.7897727272727275,82,1.0,82.0,14432,54.32,0.6624168514412417,66.24,0,9560,1.0,0.01054041051315092,101,1.06,1.0,0.9536296216243406,9117,443,95.36
2025-05-08,WH04,S3,5,3,3800,1.0,1.05,0.25,998,940,7520,23,0.75,17,136,6.911764705882353,82,0.85,69.7,9479,55.29,0.7933326300242641,79.33,0,7520,1.0,0.008089134973414795,61,0.81,1.0,0.9814273464246318,7380,140,98.14
2025-05-08,WH05,S1,5,3,3000,1.0,1.05,0.4,1260,1385,11080,18,1.0,18,144,9.618055555555555,70,1.05,73.5,10584,76.94,1.0468631897203327,104.69,496,22160,1.4,0.011252831464140625,125,1.13,0.96,0.9206989002357436,10201,879,92.07
2025-05-08,WH05,S2,5,3,3000,1.0,1.05,0.35,1102,1242,9936,18,0.95,17,136,9.132352941176471,70,1.0,70.0,9520,73.06,1.0436974789915967,104.37,416,19872,1.4,0.010331657869647315,103,1.04,0.96,0.9112857207360433,9055,881,91.13
2025-05-08,WH05,S3,5,3,3000,1.0,1.05,0.25,788,722,5776,18,0.75,14,112,6.446428571428571,70,0.85,59.5,6664,51.57,0.8667466986794717,86.67,0,11552,1.4,0.009469328047283359,55,0.95,1.0,0.9733954683772535,5622,154,97.34
2025-05-09,WH01,S1,5,4,4200,1.0,1.1,0.4,1848,1689,13512,25,1.0,25,200,8.445,85,1.05,89.25,17850,67.56,0.7569747899159663,75.7,0,13512,1.0,0.007816407732306546,106,0.78,1.0,0.9745324993392456,13168,344,97.45
2025-05-09,WH01,S2,5,4,4200,1.0,1.1,0.35,1617,1413,11304,25,0.95,24,192,7.359375,85,1.0,85.0,16320,58.88,0.6926470588235294,69.26,0,33912,1.0,0.008848542846890205,100,0.88,1.0,0.9573316037919483,10822,482,95.73
2025-05-09,WH01,S3,5,4,4200,1.0,1.1,0.25,1155,1298,10384,25,0.75,19,152,8.539473684210526,85,0.85,72.25,10982,68.32,0.9455472591513385,94.55,0,31152,1.4,0.012375484897110496,129,1.24,1.0,0.9567744938959435,9935,449,95.68
2025-05-09,WH02,S1,5,4,5000,1.0,1.1,0.4,2200,2425,19400,30,1.0,30,240,10.104166666666666,90,1.05,94.5,22680,80.83,0.855379188712522,85.54,0,58200,1.4,0.01260176039717859,244,1.26,1.0,0.9681029898060766,18781,619,96.81
2025-05-09,WH02,S2,5,4,5000,1.0,1.1,0.35,1925,1936,15488,30,0.95,28,224,8.642857142857142,90,1.0,90.0,20160,69.14,0.7682539682539683,76.83,0,15488,1.0,0.007735075170210317,120,0.77,1.0,0.9478636385359512,14681,807,94.79
2025-05-09,WH02,S3,5,4,5000,1.0,1.1,0.25,1375,1525,12200,30,0.75,22,176,8.664772727272727,90,0.85,76.5,13464,69.32,0.9061200237670826,90.61,0,12200,1.4,0.010252241194337854,125,1.02,1.0,0.9668311748051335,11795,405,96.68
2025-05-09,WH03,S1,5,4,3500,1.0,1.1,0.4,1540,1741,13928,20,1.0,20,160,10.88125,75,1.05,78.75,12600,87.05,1.1053968253968254,110.54,1328,41784,1.4,0.01104007099615901,154,1.11,0.92,0.8896192238352625,12391,1537,88.96
2025-05-09,WH03,S2,5,4,3500,1.0,1.1,0.35,1348,1397,11176,20,0.95,19,152,9.19078947368421,75,1.0,75.0,11400,73.53,0.9803508771929824,98.04,0,11176,1.4,0.012001019574709977,134,1.2,1.0,0.9522145933955014,10642,534,95.22
2025-05-09,WH03,S3,5,4,3500,1.0,1.1,0.25,963,989,7912,20,0.75,15,120,8.241666666666667,75,0.85,63.75,7650,65.93,1.034248366013072,103.42,262,15824,1.4,0.012849246390081087,102,1.29,0.96,0.9067804276176881,7174,738,90.68
2025-05-09,WH04,S1,5,4,3800,1.0,1.1,0.4,1672,1562,12496,23,1.0,23,184,8.48913043478261,82,1.05,86.10000000000001,15842,67.91,0.7887892942810252,78.88,0,24992,1.0,0.008693255510749523,109,0.87,1.0,0.977252240093389,12212,284,97.73
2025-05-09,WH04,S2,5,4,3800,1.0,1.1,0.35,1463,1503,12024,23,0.95,22,176,8.539772727272727,82,1.0,82.0,14432,68.32,0.8331485587583148,83.31,0,36072,1.0,0.0078433411866101,94,0.78,1.0,0.9596805222504043,11539,485,95.97
2025-05-09,WH04,S3,5,4,3800,1.0,1.1,0.25,1045,1187,9496,23,0.75,17,136,8.727941176470589,82,0.85,69.7,9479,69.82,1.0017934381263847,100.18,17,9496,1.4,0.010844073681459924,103,1.08,1.0,0.967625211354735,9189,307,96.76
2025-05-09,WH05,S1,5,4,3000,1.0,1.1,0.4,1320,1245,9960,18,1.0,18,144,8.645833333333334,70,1.05,73.5,10584,69.17,0.9410430839002267,94.1,0,9960,1.4,0.012813744522984833,128,1.29,1.0,0.967816041567177,9639,321,96.78
2025-05-09,WH05,S2,5,4,3000,1.0,1.1,0.35,1155,1224,9792,18,0.95,17,136,9.0,70,1.0,70.0,9520,72.0,1.0285714285714285,102.86,272,29376,1.4,0.010846428036899265,106,1.08,0.96,0.9327888952009779,9134,658,93.28
2025-05-09,WH05,S3,5,4,3000,1.0,1.1,0.25,825,671,5368,18,0.75,14,112,5.991071428571429,70,0.85,59.5,6664,47.93,0.8055222088835534,80.55,0,5368,1.0,0.007579469622762801,41,0.76,1.0,0.9843162314370678,5284,84,98.43
2025-05-10,WH01,S1,5,5,4200,1.0,0.65,0.4,1092,1081,8648,25,1.0,25,200,5.405,85,1.05,89.25,17850,43.24,0.48448179271708686,48.45,0,17296,1.0,0.008130863436417767,70,0.81,1.0,0.9759381451162872,8440,208,97.59
2025-05-10,WH01,S2,5,5,4200,1.0,0.65,0.35,955,938,7504,25,0.95,24,192,4.885416666666667,85,1.0,85.0,16320,39.08,0.4598039215686274,45.98,0,7504,1.0,0.00744199428232065,56,0.75,1.0,0.9355125307334935,7020,484,93.55
2025-05-10,WH01,S3,5,5,4200,1.0,0.65,0.25,682,644,5152,25,0.75,19,152,4.2368421052631575,85,0.85,72.25,10982,33.89,0.4691313057730832,46.91,0,5152,1.0,0.007140390983808412,37,0.72,1.0,0.9652123502581988,4973,179,96.52
2025-05-10,WH02,S1,5,5,5000,1.0,0.65,0.4,1300,1328,10624,30,1.0,30,240,5.533333333333333,90,1.05,94.5,22680,44.27,0.46843033509700177,46.84,0,21248,1.0,0.008892210741913082,94,0.88,1.0,0.965267838254576,10255,369,96.53
2025-05-10,WH02,S2,5,5,5000,1.0,0.65,0.35,1138,1131,9048,30,0.95,28,224,5.049107142857143,90,1.0,90.0,20160,40.39,0.4488095238095238,44.88,0,18096,1.0,0.007989315463069323,72,0.8,1.0,0.9577038830838834,8665,383,95.77
2025-05-10,WH02,S3,5,5,5000,1.0,0.65,0.25,812,875,7000,30,0.75,22,176,4.971590909090909,90,0.85,76.5,13464,39.77,0.5199049316696376,51.99,0,14000,1.0,0.007004236493105168,49,0.7,1.0,0.9674855782709729,6772,228,96.75
2025-05-10,WH03,S1,5,5,3500,1.0,0.65,0.4,910,810,6480,20,1.0,20,160,5.0625,75,1.05,78.75,12600,40.5,0.5142857142857142,51.43,0,12960,1.0,0.0076394166191766965,50,0.77,1.0,0.9772198020965911,6332,148,97.72
2025-05-10,WH03,S2,5,5,3500,1.0,0.65,0.35,796,875,7000,20,0.95,19,152,5.756578947368421,75,1.0,75.0,11400,46.05,0.6140350877192983,61.4,0,7000,1.0,0.009325214489102234,65,0.93,1.0,0.9427820975571476,6599,401,94.28
2025-05-10,WH03,S3,5,5,3500,1.0,0.65,0.25,569,653,5224,20,0.75,15,120,5.441666666666666,75,0.85,63.75,7650,43.53,0.682875816993464,68.29,0,5224,1.0,0.008217455419754157,43,0.82,1.0,0.9613821997979561,5022,202,96.14
2025-05-10,WH04,S1,5,5,3800,1.0,0.65,0.4,988,983,7864,23,1.0,23,184,5.342391304347826,82,1.05,86.10000000000001,15842,42.74,0.496401969448302,49.64,0,7864,1.0,0.009095369998721042,72,0.92,1.0,0.9465144207084738,7443,421,94.65
2025-05-10,WH04,S2,5,5,3800,1.0,0.65,0.35,864,1027,8216,23,0.95,22,176,5.8352272727272725,82,1.0,82.0,14432,46.68,0.5692904656319291,56.93,0,8216,1.0,0.006884518750031245,57,0.69,1.0,0.9484515416686813,7792,424,94.85
2025-05-10,WH04,S3,5,5,3800,1.0,0.65,0.25,618,633,5064,23,0.75,17,136,4.654411764705882,82,0.85,69.7,9479,37.24,0.5342335689418715,53.42,0,5064,1.0,0.008285773197052744,42,0.83,1.0,0.9566413479767064,4844,220,95.66
2025-05-10,WH05,S1,5,5,3000,1.0,0.65,0.4,780,772,6176,18,1.0,18,144,5.361111111111111,70,1.05,73.5,10584,42.89,0.5835222978080121,58.35,0,12352,1.0,0.006431373366575059,40,0.65,1.0,0.9800638837030119,6053,123,98.01
2025-05-10,WH05,S2,5,5,3000,1.0,0.65,0.35,682,671,5368,18,0.95,17,136,4.9338235294117645,70,1.0,70.0,9520,39.47,0.5638655462184874,56.39,0,5368,1.0,0.00797966336413731,43,0.8,1.0,0.9643717900633271,5177,191,96.44
2025-05-10,WH05,S3,5,5,3000,1.0,0.65,0.25,488,429,3432,18,0.75,14,112,3.830357142857143,70,0.85,59.5,6664,30.64,0.5150060024009604,51.5,0,3432,1.0,0.006685203190350122,23,0.67,1.0,0.9626703094524619,3304,128,96.27
2025-05-11,WH01,S1,5,6,4200,1.0,0.55,0.4,924,820,6560,25,1.0,25,200,4.1,85,1.05,89.25,17850,32.8,0.3675070028011205,36.75,0,6560,1.0,0.007107189292031873,47,0.72,1.0,0.9524241539758549,6248,312,95.24
2025-05-11,WH01,S2,5,6,4200,1.0,0.55,0.35,808,857,6856,25,0.95,24,192,4.463541666666667,85,1.0,85.0,16320,35.71,0.4200980392156863,42.01,0,13712,1.0,0.009639097150043819,66,0.96,1.0,0.9669227991905543,6629,227,96.69
2025-05-11,WH01,S3,5,6,4200,1.0,0.55,0.25,578,592,4736,25,0.75,19,152,3.8947368421052633,85,0.85,72.25,10982,31.16,0.4312511382261883,43.13,0,9472,1.0,0.010860791678568816,51,1.08,1.0,0.9675220254368561,4582,154,96.75
2025-05-11,WH02,S1,5,6,5000,1.0,0.55,0.4,1100,1043,8344,30,1.0,30,240,4.345833333333333,90,1.05,94.5,22680,34.77,0.36790123456790125,36.79,0,25032,1.0,0.008114378279101588,68,0.81,1.0,0.9685355840351695,8081,263,96.85
2025-05-11,WH02,S2,5,6,5000,1.0,0.55,0.35,962,933,7464,30,0.95,28,224,4.165178571428571,90,1.0,90.0,20160,33.32,0.37023809523809526,37.02,0,7464,1.0,0.007559242779118383,56,0.75,1.0,0.9606860339365171,7171,293,96.07
2025-05-11,WH02,S3,5,6,5000,1.0,0.55,0.25,688,811,6488,30,0.75,22,176,4.607954545454546,90,0.85,76.5,13464,36.86,0.48187759952465836,48.19,0,6488,1.0,0.009539583842158377,62,0.96,1.0,0.9434973231093639,6121,367,94.35
2025-05-11,WH03,S1,5,6,3500,1.0,0.55,0.4,770,781,6248,20,1.0,20,160,4.88125,75,1.05,78.75,12600,39.05,0.49587301587301585,49.59,0,12496,1.0,0.006961647536470174,43,0.69,1.0,0.9685110926047401,6051,197,96.85
2025-05-11,WH03,S2,5,6,3500,1.0,0.55,0.35,674,700,5600,20,0.95,19,152,4.605263157894737,75,1.0,75.0,11400,36.84,0.49122807017543857,49.12,0,11200,1.0,0.005955301122512626,33,0.59,1.0,0.9526306259309442,5335,265,95.26
2025-05-11,WH03,S3,5,6,3500,1.0,0.55,0.25,481,553,4424,20,0.75,15,120,4.608333333333333,75,0.85,63.75,7650,36.87,0.5783006535947712,57.83,0,8848,1.0,0.008268375286916546,37,0.84,1.0,0.974105632612927,4309,115,97.41
2025-05-11,WH04,S1,5,6,3800,1.0,0.55,0.4,836,982,7856,23,1.0,23,184,5.336956521739131,82,1.05,86.10000000000001,15842,42.7,0.495896982704204,49.59,0,7856,1.0,0.0077897207477897416,61,0.78,1.0,0.957945258860163,7526,330,95.79
2025-05-11,WH04,S2,5,6,3800,1.0,0.55,0.35,732,617,4936,23,0.95,22,176,3.5056818181818183,82,1.0,82.0,14432,28.05,0.3420177383592018,34.2,0,4936,1.0,0.01018404183573724,50,1.01,1.0,0.9735366006221845,4805,131,97.35
2025-05-11,WH04,S3,5,6,3800,1.0,0.55,0.25,522,582,4656,23,0.75,17,136,4.279411764705882,82,0.85,69.7,9479,34.24,0.49119105390864015,49.12,0,9312,1.0,0.009481365937999071,44,0.95,1.0,0.9623166836994131,4481,175,96.23
2025-05-11,WH05,S1,5,6,3000,1.0,0.55,0.4,660,606,4848,18,1.0,18,144,4.208333333333333,70,1.05,73.5,10584,33.67,0.4580498866213152,45.8,0,4848,1.0,0.00923788269984559,45,0.93,1.0,0.9565297226890568,4637,211,95.65
2025-05-11,WH05,S2,5,6,3000,1.0,0.55,0.35,578,634,5072,18,0.95,17,136,4.661764705882353,70,1.0,70.0,9520,37.29,0.5327731092436975,53.28,0,5072,1.0,0.008557508003785406,43,0.85,1.0,0.9720526717651318,4930,142,97.21
2025-05-11,WH05,S3,5,6,3000,1.0,0.55,0.25,413,447,3576,18,0.75,14,112,3.9910714285714284,70,0.85,59.5,6664,31.93,0.5366146458583433,53.66,0,7152,1.0,0.00885655976804394,32,0.89,1.0,0.9396273482619211,3360,216,93.96
2025-05-12,WH01,S1,5,0,4200,1.0,1.05,0.4,1764,1718,13744,25,1.0,25,200,8.59,85,1.05,89.25,17850,68.72,0.7699719887955182,77.0,0,41232,1.0,0.006612882863274368,91,0.66,1.0,0.9461935526783686,13004,740,94.62
2025-05-12,WH01,S2,5,0,4200,1.0,1.05,0.35,1544,1541,12328,25,0.95,24,192,8.026041666666666,85,1.0,85.0,16320,64.21,0.7553921568627451,75.54,0,12328,1.0,0.0077501377352518505,96,0.78,1.0,0.9628225097448632,11870,458,96.28
2025-05-12,WH01,S3,5,0,4200,1.0,1.05,0.25,1102,1066,8528,25,0.75,19,152,7.0131578947368425,85,0.85,72.25,10982,56.11,0.7765434347113458,77.65,0,17056,1.0,0.006826942857921478,58,0.68,1.0,0.9730244092172335,8298,230,97.3
2025-05-12,WH02,S1,5,0,5000,1.0,1.05,0.4,2100,2195,17560,30,1.0,30,240,9.145833333333334,90,1.05,94.5,22680,73.17,0.7742504409171076,77.43,0,35120,1.0,0.007003978981561003,123,0.7,1.0,0.9749715154865675,17120,440,97.5
